35186,0.0,0,132,94,2
35186,0.1,0,12,91,2
35186,0.2,0,132,96,2
35186,0.3,0,8,91,1
35186,0.4,0,2,902,1
35186,0.5,0,132,901,1
35186,0.6,0,3,96,1
35186,0.7,0,12,91,1
35186,0.8,0,2,901,1
35186,0.9,0,3,901,1
35186,1.0,0,8,98,1
35186,1.1,0,132,91,1
35187,0.0,12,12,901,2
35187,0.1,12,3,901,2
35188,0.0,14,3,97,2
35188,0.1,14,132,96,2
35188,0.2,14,9,94,2
35188,0.3,14,12,91,2
35188,0.4,14,3,902,2
35189,0.0,19,3,96,1
35189,0.1,19,9,901,1
35190,0.0,9,3,97,2
35190,0.1,9,3,902,2
35190,0.2,9,3,902,1
35190,0.3,9,2,93,1
35190,0.4,9,2,901,1
35191,0.0,12,2,901,2
35191,0.1,12,8,98,2
35191,0.2,12,8,901,2
35191,0.3,12,9,98,2
35191,0.4,12,12,93,1
35192,0.0,12,3,91,2
35193,0.0,11,12,93,2
35193,0.1,11,8,97,2
35193,0.2,11,3,901,2
35193,0.3,11,9,96,1
35193,0.4,11,132,91,1
35193,0.5,11,132,93,1
35193,0.6,11,9,91,1
35193,0.7,11,12,96,1
35193,0.8,11,12,94,1
35194,0.0,15,3,902,1
35194,0.1,15,9,91,1
35194,0.2,15,9,94,1
35195,0.0,13,12,98,2
35195,0.1,13,3,902,2
35195,0.2,13,2,901,1
35195,0.3,13,3,902,1
35195,0.4,13,9,96,1
35195,0.5,13,3,97,1
35196,0.0,18,8,94,2
35196,0.1,18,2,901,2
35196,0.2,18,3,98,1
35196,0.3,18,2,91,1
35196,0.4,18,3,901,1
35196,0.5,18,3,902,1
35196,0.6,18,2,901,1
35196,0.7,18,132,96,1
35196,0.8,18,132,96,1
35197,0.0,18,132,97,2
35197,0.1,18,3,902,2
35197,0.2,18,132,901,2
35197,0.3,18,9,96,2
35197,0.4,18,12,901,1
35197,0.5,18,9,91,1
35197,0.6,18,12,98,1
35197,0.7,18,131,97,1
35197,0.8,18,9,901,1
35198,0.0,24,8,93,1
35198,0.1,24,2,901,1
35198,0.2,24,3,91,1
35199,0.0,21,3,98,2
35199,0.1,21,12,96,2
35199,0.2,21,12,93,2
35200,0.0,15,132,94,2
35200,0.1,15,9,901,2
35200,0.2,15,12,96,2
35200,0.3,15,12,91,2
35200,0.4,15,8,98,1
35200,0.5,15,3,901,1
35200,0.6,15,132,97,1
35201,0.0,13,3,901,2
35201,0.1,13,9,902,2
35201,0.2,13,3,97,2
35202,0.0,13,2,94,1
35202,0.1,13,3,902,1
35203,0.0,12,132,97,1
35203,0.1,12,3,94,1
35203,0.2,12,132,91,1
35204,0.0,8,132,93,2
35204,0.1,8,3,902,1
35204,0.2,8,132,98,1
35206,0.0,6,2,91,1
35206,0.1,6,2,91,1
35206,0.2,6,3,901,1
35206,0.3,6,12,93,1
35207,0.0,7,2,902,1
35208,0.0,5,9,901,2
35208,0.1,5,132,91,2
35208,0.2,5,12,96,2
35208,0.3,5,9,93,1
35209,0.0,9,9,901,2
35209,0.1,9,2,901,2
35209,0.2,9,12,97,2
35209,0.3,9,12,96,2
35209,0.4,9,12,96,2
35209,0.5,9,9,91,1
35209,0.6,9,3,901,1
35209,0.7,9,9,91,1
35209,0.8,9,9,98,1
35209,0.9,9,12,96,1
35209,1.0,9,12,91,1
35209,1.1,9,131,96,1
35209,1.2,9,3,902,1
35209,1.3,9,9,96,1
35210,0.0,19,132,97,2
35210,0.1,19,12,98,2
35210,0.2,19,3,902,2
35211,0.0,21,3,94,2
35211,0.1,21,132,96,2
35211,0.2,21,12,98,2
35211,0.3,21,3,902,1
35211,0.4,21,12,91,1
35212,0.0,22,132,901,2
35212,0.1,22,132,91,2
35212,0.2,22,12,98,2
35212,0.3,22,3,902,1
35212,0.4,22,2,97,1
35212,0.5,22,8,98,1
35213,0.0,14,12,98,2
35213,0.1,14,3,901,2
35213,0.2,14,12,93,2
35213,0.3,14,3,901,2
35213,0.4,14,132,97,1
35213,0.5,14,131,902,1
35213,0.6,14,3,902,1
35214,0.0,18,3,902,1
35214,0.1,18,3,93,1
35214,0.2,18,132,97,1
35214,0.3,18,132,94,1
35214,0.4,18,3,901,1
35214,0.5,18,2,901,1
35214,0.6,18,12,93,1
35214,0.7,18,12,94,1
35214,0.8,18,3,93,1
35215,0.0,22,3,901,1
35215,0.1,22,3,98,1
35215,0.2,22,3,93,1
35216,0.0,19,3,91,1
35216,0.1,19,3,902,1
35217,0.0,14,9,901,2
35217,0.1,14,3,901,2
35217,0.2,14,3,901,2
35217,0.3,14,9,97,2
35217,0.4,14,132,97,2
35217,0.5,14,2,94,2
35217,0.6,14,3,902,2
35217,0.7,14,3,902,2
35217,0.8,14,3,94,2
35217,0.9,14,3,93,2
35217,1.0,14,9,98,2
35217,1.1,14,132,94,1
35217,1.2,14,8,91,1
35217,1.3,14,3,93,1
35217,1.4,14,2,901,1
35217,1.5,14,3,97,1
35217,1.6,14,12,91,1
35217,1.7,14,12,96,1
35217,1.8,14,3,91,1
35217,1.9,14,12,901,1
35217,2.0,14,8,901,1
35217,2.1,14,9,901,1
35217,2.2,14,9,97,1
35217,2.3,14,12,94,1
35217,2.4,14,3,97,1
35217,2.5,14,8,97,1
35218,0.0,31,3,902,1
35218,0.1,31,12,91,1
35218,0.2,31,2,96,1
35218,0.3,31,9,901,1
35218,0.4,31,132,902,1
35218,0.5,31,3,901,1
35218,0.6,31,8,901,1
35218,0.7,31,2,902,1
35218,0.8,31,12,91,1
35218,0.9,31,3,902,1
35219,0.0,38,8,91,2
35219,0.1,38,132,93,2
35219,0.2,38,3,902,2
35219,0.3,38,9,97,2
35219,0.4,38,9,93,2
35219,0.5,38,2,901,2
35219,0.6,38,132,97,2
35219,0.7,38,3,91,2
35219,0.8,38,12,901,2
35219,0.9,38,8,94,1
35219,1.0,38,9,93,1
35219,1.1,38,8,94,1
35219,1.2,38,132,96,1
35219,1.3,38,3,91,1
35219,1.4,38,9,901,1
35219,1.5,38,8,902,1
35219,1.6,38,12,96,1
35219,1.7,38,3,97,1
35219,1.8,38,3,93,1
35219,1.9,38,12,94,1
35219,2.0,38,12,98,1
35219,2.1,38,8,96,1
35219,2.2,38,3,901,1
35219,2.3,38,12,97,1
35219,2.4,38,3,902,1
35219,2.5,38,8,901,1
35219,2.6,38,8,902,1
35219,2.7,38,132,93,1
35220,0.0,64,2,98,2
35220,0.1,64,132,901,2
35220,0.2,64,9,901,2
35220,0.3,64,132,97,2
35220,0.4,64,2,901,2
35220,0.5,64,8,98,2
35220,0.6,64,132,98,2
35220,0.7,64,3,98,2
35220,0.8,64,132,96,2
35220,0.9,64,2,901,2
35220,1.0,64,2,901,2
35220,1.1,64,9,901,2
35220,1.2,64,2,902,2
35220,1.3,64,9,901,2
35220,1.4,64,2,902,2
35220,1.5,64,9,901,2
35220,1.6,64,3,91,2
35220,1.7,64,9,93,2
