34790,0.0,0,9,901,2
34790,0.1,0,12,98,2
34790,0.2,0,2,901,2
34790,0.3,0,3,902,1
34790,0.4,0,3,902,1
34790,0.5,0,9,97,1
34791,0.0,6,2,902,2
34791,0.1,6,3,901,2
34791,0.2,6,12,98,2
34791,0.3,6,132,901,2
34791,0.4,6,3,91,1
34791,0.5,6,3,91,1
34792,0.0,12,3,901,2
34793,0.0,13,2,901,2
34793,0.1,13,9,96,2
34793,0.2,13,2,902,2
34793,0.3,13,3,93,1
34793,0.4,13,132,94,1
34793,0.5,13,9,91,1
34793,0.6,13,2,96,1
34794,0.0,14,12,98,2
34794,0.1,14,3,902,1
34794,0.2,14,3,97,1
34794,0.3,14,3,93,1
34795,0.0,12,132,94,1
34795,0.1,12,12,93,1
34795,0.2,12,132,901,1
34796,0.0,14,3,901,2
34796,0.1,14,3,902,2
34796,0.2,14,2,902,1
34796,0.3,14,2,93,1
34796,0.4,14,12,91,1
34797,0.0,12,8,96,2
34797,0.1,12,3,901,1
34797,0.2,12,9,96,1
34797,0.3,12,12,93,1
34798,0.0,12,8,901,1
34799,0.0,10,132,97,2
34799,0.1,10,9,91,1
34799,0.2,10,12,96,1
34800,0.0,8,9,94,2
34800,0.1,8,9,901,2
34800,0.2,8,12,96,2
34800,0.3,8,12,98,2
34800,0.4,8,2,901,1
34800,0.5,8,8,91,1
34800,0.6,8,12,96,1
34801,0.0,11,2,91,2
34801,0.1,11,9,94,2
34801,0.2,11,3,901,1
34801,0.3,11,8,902,1
34801,0.4,11,2,97,1
34801,0.5,11,2,94,1
34801,0.6,11,2,94,1
34802,0.0,17,3,91,1
34802,0.1,17,2,901,1
34802,0.2,17,3,902,1
34802,0.3,17,12,98,1
34803,0.0,18,9,901,2
34803,0.1,18,9,901,2
34803,0.2,18,9,901,2
34804,0.0,14,132,91,1
34804,0.1,14,8,96,1
34804,0.2,14,2,94,1
34805,0.0,10,12,98,2
34805,0.1,10,8,98,1
34806,0.0,8,3,901,2
34806,0.1,8,3,902,2
34806,0.2,8,9,91,2
34806,0.3,8,3,901,1
34807,0.0,9,9,98,2
34807,0.1,9,9,91,2
34807,0.2,9,12,93,2
34807,0.3,9,8,97,1
34807,0.4,9,12,98,1
34808,0.0,11,132,97,2
34809,0.0,10,9,901,2
34809,0.1,10,9,91,2
34809,0.2,10,12,97,2
34809,0.3,10,9,902,2
34809,0.4,10,8,98,2
34809,0.5,10,2,97,2
34809,0.6,10,9,901,1
34809,0.7,10,3,94,1
34809,0.8,10,12,98,1
34809,0.9,10,132,93,1
34810,0.0,16,12,97,1
34811,0.0,12,12,93,2
34811,0.1,12,2,902,2
34811,0.2,12,132,96,2
34811,0.3,12,132,94,1
34811,0.4,12,3,97,1
34812,0.0,16,3,902,1
34813,0.0,7,3,97,1
34813,0.1,7,12,901,1
34813,0.2,7,132,93,1
34813,0.3,7,2,901,1
34814,0.0,10,2,94,1
34814,0.1,10,3,902,1
34814,0.2,10,12,94,1
34814,0.3,10,12,91,1
34814,0.4,10,3,901,1
34815,0.0,10,8,901,2
34815,0.1,10,132,97,2
34815,0.2,10,12,93,2
34815,0.3,10,3,91,2
34815,0.4,10,9,901,2
34815,0.5,10,132,97,2
34815,0.6,10,2,94,1
34815,0.7,10,131,94,1
34816,0.0,17,132,91,2
34816,0.1,17,8,98,1
34816,0.2,17,8,96,1
34817,0.0,16,9,901,1
34817,0.1,16,9,98,1
34817,0.2,16,132,97,1
34817,0.3,16,9,902,1
34817,0.4,16,3,902,1
34818,0.0,16,9,96,1
34818,0.1,16,9,901,1
34818,0.2,16,12,91,1
34819,0.0,11,12,93,2
34819,0.1,11,3,94,1
34819,0.2,11,9,94,1
34820,0.0,11,2,901,2
34820,0.1,11,12,98,1
34821,0.0,8,3,901,2
34821,0.1,8,2,94,2
34821,0.2,8,8,98,2
34821,0.3,8,3,902,1
34821,0.4,8,9,93,1
34822,0.0,10,3,901,1
34822,0.1,10,9,97,1
34822,0.2,10,8,94,1
34822,0.3,10,132,94,1
34822,0.4,10,132,94,1
34822,0.5,10,2,901,1
34822,0.6,10,2,902,1
34822,0.7,10,2,901,1
34822,0.8,10,12,96,1
34823,0.0,16,2,901,2
34823,0.1,16,9,901,2
34823,0.2,16,132,98,1
34824,0.0,17,9,96,2
34824,0.1,17,3,902,1
34824,0.2,17,12,91,1
34824,0.3,17,3,901,1
34824,0.4,17,8,93,1
34824,0.5,17,132,901,1
34825,0.0,18,3,91,2
34825,0.1,18,132,901,2
34825,0.2,18,3,93,1
34825,0.3,18,3,902,1
34826,0.0,13,3,93,2
34826,0.1,13,132,91,2
34826,0.2,13,132,901,2
34826,0.3,13,3,902,1
34826,0.4,13,3,93,1
34826,0.5,13,12,96,1
34826,0.6,13,9,94,1
34827,0.0,17,3,902,1
34827,0.1,17,3,91,1
34827,0.2,17,132,97,1
34827,0.3,17,9,97,1
34827,0.4,17,9,901,1
34827,0.5,17,132,96,1
34827,0.6,17,9,94,1
34827,0.7,17,9,91,1
34828,0.0,19,132,93,2
34828,0.1,19,2,94,2
34828,0.2,19,132,901,2
34828,0.3,19,132,96,2
34828,0.4,19,8,91,2
34828,0.5,19,132,98,1
34828,0.6,19,3,901,1
34828,0.7,19,3,94,1
34828,0.8,19,132,902,1
34829,0.0,24,8,94,2
34829,0.1,24,9,902,1
34829,0.2,24,12,98,1
34829,0.3,24,2,902,1
34829,0.4,24,8,97,1
34829,0.5,24,132,901,1
34829,0.6,24,3,97,1
34829,0.7,24,12,98,1
34829,0.8,24,3,901,1
34830,0.0,26,8,901,2
34830,0.1,26,3,901,2
34830,0.2,26,8,98,1
34830,0.3,26,2,901,1
34830,0.4,26,2,901,1
34830,0.5,26,12,96,1
34830,0.6,26,3,901,1
34830,0.7,26,12,96,1
34831,0.0,26,9,901,2
34831,0.1,26,3,902,2
34831,0.2,26,12,98,2
34831,0.3,26,3,902,2
34831,0.4,26,12,94,2
34831,0.5,26,3,91,2
34831,0.6,26,2,96,1
34831,0.7,26,2,94,1
34831,0.8,26,9,901,1
34831,0.9,26,3,91,1
34832,0.0,27,9,901,2
34832,0.1,27,2,91,2
34832,0.2,27,12,96,2
34832,0.3,27,3,91,1
34832,0.4,27,8,98,1
34832,0.5,27,132,93,1
34832,0.6,27,9,91,1
34833,0.0,25,12,98,2
34833,0.1,25,9,96,2
34833,0.2,25,3,96,2
34833,0.3,25,3,901,2
34833,0.4,25,9,96,1
34833,0.5,25,12,98,1
34833,0.6,25,9,94,1
34833,0.7,25,12,96,1
34834,0.0,25,12,93,2
34834,0.1,25,12,901,2
34834,0.2,25,2,901,2
34834,0.3,25,9,96,2
34834,0.4,25,8,93,2
34834,0.5,25,12,96,2
34835,0.0,21,3,902,2
34835,0.1,21,3,902,1
34835,0.2,21,3,93,1
34835,0.3,21,9,97,1
34836,0.0,18,12,93,2
34836,0.1,18,12,98,2
34836,0.2,18,2,93,1
34836,0.3,18,132,98,1
34836,0.4,18,132,97,1
34836,0.5,18,9,901,1
34836,0.6,18,132,902,1
34836,0.7,18,3,902,1
34837,0.0,18,12,97,2
34837,0.1,18,9,96,2
34837,0.2,18,3,901,2
34837,0.3,18,9,901,2
34838,0.0,16,3,902,1
34838,0.1,16,12,94,1
34838,0.2,16,3,98,1
34838,0.3,16,12,91,1
34838,0.4,16,132,97,1
34838,0.5,16,9,98,1
34839,0.0,18,9,96,1
34839,0.1,18,3,98,1
34840,0.0,12,3,902,2
34840,0.1,12,2,97,1
34840,0.2,12,12,98,1
34840,0.3,12,12,96,1
34840,0.4,12,3,93,1
34841,0.0,13,8,98,2
34841,0.1,13,12,93,2
34841,0.2,13,3,93,2
34841,0.3,13,8,96,1
34841,0.4,13,3,902,1
34841,0.5,13,9,901,1
34841,0.6,13,9,901,1
34842,0.0,14,3,91,2
34842,0.1,14,2,901,2
34842,0.2,14,3,902,2
34842,0.3,14,132,91,2
34842,0.4,14,3,94,2
34842,0.5,14,8,91,1
34842,0.6,14,9,98,1
34844,0.0,14,12,97,2
34844,0.1,14,12,98,2
34844,0.2,14,9,902,1
34844,0.3,14,2,96,1
34844,0.4,14,131,96,1
34844,0.5,14,12,93,1
34844,0.6,14,3,94,1
34845,0.0,14,8,97,2
34845,0.1,14,9,93,1
34845,0.2,14,9,91,1
