37712,0.0,0,3,98,2
37713,0.0,1,3,97,2
37713,0.1,1,8,91,1
37713,0.2,1,2,902,1
37714,0.0,4,3,91,2
37714,0.1,4,3,93,1
37715,0.0,6,12,97,2
37715,0.1,6,2,94,1
37716,0.0,7,2,902,2
37716,0.1,7,3,902,1
37717,0.0,6,9,98,2
37717,0.1,6,2,93,2
37717,0.2,6,3,902,1
37717,0.3,6,3,902,1
37717,0.4,6,12,93,1
37718,0.0,9,131,91,1
37720,0.0,6,131,901,1
37721,0.0,2,2,901,1
37721,0.1,2,9,93,1
37722,0.0,3,9,97,2
37722,0.1,3,8,97,2
37722,0.2,3,3,901,1
37722,0.3,3,8,98,1
37723,0.0,7,3,97,2
37723,0.1,7,2,91,2
37723,0.2,7,3,91,1
37724,0.0,9,2,902,1
37724,0.1,9,12,96,1
37725,0.0,9,3,902,1
37726,0.0,6,2,94,2
37726,0.1,6,3,901,2
37726,0.2,6,132,91,1
37727,0.0,6,9,91,2
37727,0.1,6,132,93,2
37727,0.2,6,3,901,1
37728,0.0,7,8,97,2
37728,0.1,7,3,902,1
37729,0.0,8,9,901,2
37729,0.1,8,2,94,1
37729,0.2,8,9,94,1
37729,0.3,8,9,97,1
37731,0.0,6,12,98,2
37732,0.0,5,3,902,2
37732,0.1,5,9,901,2
37732,0.2,5,131,902,1
37732,0.3,5,9,96,1
37732,0.4,5,12,96,1
37733,0.0,6,132,97,2
37733,0.1,6,9,94,2
37733,0.2,6,2,902,1
37733,0.3,6,132,97,1
37734,0.0,10,3,902,2
37734,0.1,10,9,97,2
37734,0.2,10,8,98,2
37734,0.3,10,3,901,1
37735,0.0,13,12,93,1
37735,0.1,13,12,96,1
37735,0.2,13,2,98,1
37736,0.0,11,132,96,2
37737,0.0,8,8,97,1
37738,0.0,5,12,94,1
37739,0.0,3,132,902,2
37739,0.1,3,3,901,1
37740,0.0,4,9,901,2
37740,0.1,4,9,96,2
37740,0.2,4,9,96,1
37740,0.3,4,12,97,1
37741,0.0,7,12,98,2
37742,0.0,7,132,98,2
37742,0.1,7,8,96,2
37742,0.2,7,3,901,2
37742,0.3,7,3,91,1
37743,0.0,9,9,901,2
37743,0.1,9,12,91,2
37743,0.2,9,9,97,2
37743,0.3,9,2,93,2
37743,0.4,9,132,93,2
37743,0.5,9,3,901,2
37743,0.6,9,3,901,2
37743,0.7,9,12,98,2
37743,0.8,9,12,93,1
37743,0.9,9,132,91,1
37745,0.0,14,2,901,2
37745,0.1,14,2,97,2
37745,0.2,14,12,93,2
37745,0.3,14,3,902,2
37745,0.4,14,9,93,2
