39569,0.0,0,12,96,2
39570,0.0,1,8,91,2
39570,0.1,1,12,94,2
39571,0.0,3,12,98,2
39571,0.1,3,9,94,2
39572,0.0,5,9,901,2
39574,0.0,3,9,96,2
39574,0.1,3,3,901,2
39574,0.2,3,9,97,2
39575,0.0,4,12,98,2
39578,0.0,1,12,96,2
39578,0.1,1,3,902,2
39579,0.0,2,3,91,2
39580,0.0,3,9,901,2
39580,0.1,3,3,97,2
39580,0.2,3,2,901,2
39581,0.0,6,132,93,2
39581,0.1,6,12,96,2
39581,0.2,6,12,96,2
39581,0.3,6,131,94,2
39583,0.0,7,9,96,2
39583,0.1,7,2,94,2
39583,0.2,7,9,901,2
39583,0.3,7,9,901,2
39584,0.0,8,8,94,2
39584,0.1,8,12,94,2
39584,0.2,8,3,91,2
39584,0.3,8,8,97,2
39584,0.4,8,132,93,2
39584,0.5,8,2,901,2
39584,0.6,8,8,98,2
39586,0.0,11,132,97,2
39586,0.1,11,12,97,2
39587,0.0,9,3,901,2
39587,0.1,9,9,97,2
39589,0.0,4,132,93,2
39589,0.1,4,8,98,2
39590,0.0,4,132,96,2
39590,0.1,4,8,98,2
39590,0.2,4,2,901,2
39590,0.3,4,9,94,2
39590,0.4,4,8,97,2
39591,0.0,7,12,94,2
39591,0.1,7,3,901,2
39591,0.2,7,9,96,2
39592,0.0,10,3,902,2
39593,0.0,9,2,901,2
39593,0.1,9,2,901,2
39594,0.0,6,9,901,2
39594,0.1,6,9,98,2
39594,0.2,6,2,901,2
39595,0.0,6,12,94,2
39595,0.1,6,3,902,2
39596,0.0,7,8,97,2
39596,0.1,7,3,901,2
39596,0.2,7,2,901,2
39596,0.3,7,9,901,2
39596,0.4,7,3,901,2
39598,0.0,7,8,96,2
39599,0.0,6,8,901,2
39599,0.1,6,9,96,2
39600,0.0,3,3,93,2
39601,0.0,4,132,94,2
39603,0.0,2,8,91,2
39607,0.0,0,9,97,2
39607,0.1,0,132,93,2
39607,0.2,0,12,91,2
39611,0.0,0,132,96,2
39611,0.1,0,12,91,2
39613,0.0,2,2,901,2
39614,0.0,3,12,98,2
39619,0.0,0,12,96,2
39619,0.1,0,3,98,2
39620,0.0,2,9,902,2
39620,0.1,2,9,97,2
39621,0.0,4,2,901,2
39628,0.0,0,3,901,2
39628,0.1,0,12,98,2
39628,0.2,0,8,94,2
39629,0.0,3,132,901,2
