36982,0.0,0,3,902,2
36982,0.1,0,8,96,2
36983,0.0,2,131,902,2
36985,0.0,3,3,901,2
36985,0.1,3,132,96,2
36985,0.2,3,12,91,2
36985,0.3,3,3,96,2
36985,0.4,3,3,901,2
36987,0.0,5,9,901,2
36987,0.1,5,12,96,2
36987,0.2,5,8,98,2
36988,0.0,8,132,94,2
36988,0.1,8,12,93,2
36988,0.2,8,9,98,2
36988,0.3,8,3,901,2
36988,0.4,8,132,97,2
36989,0.0,8,2,94,2
36991,0.0,6,2,902,2
36991,0.1,6,9,97,2
36991,0.2,6,12,91,2
36993,0.0,3,2,91,2
36993,0.1,3,3,902,2
36993,0.2,3,132,96,2
36993,0.3,3,3,93,2
36994,0.0,7,3,901,2
36994,0.1,7,2,902,2
36995,0.0,6,12,94,2
36995,0.1,6,9,91,2
36995,0.2,6,8,96,2
36995,0.3,6,12,96,2
36995,0.4,6,3,902,2
36995,0.5,6,9,94,2
36996,0.0,12,3,901,2
36996,0.1,12,9,902,2
36997,0.0,10,9,901,2
36997,0.1,10,3,93,2
36998,0.0,10,12,96,2
36998,0.1,10,12,96,2
36998,0.2,10,9,901,2
36998,0.3,10,132,96,2
37000,0.0,6,9,902,2
37000,0.1,6,9,96,2
37000,0.2,6,9,96,2
37000,0.3,6,3,901,2
37001,0.0,8,132,96,2
37001,0.1,8,9,902,2
37001,0.2,8,12,98,2
37001,0.3,8,12,93,2
37002,0.0,8,9,96,2
37002,0.1,8,3,902,2
37002,0.2,8,3,96,2
37004,0.0,7,3,902,2
37004,0.1,7,132,97,2
37004,0.2,7,12,98,2
37004,0.3,7,9,93,2
37005,0.0,7,12,93,2
37005,0.1,7,2,901,2
37005,0.2,7,2,94,2
37005,0.3,7,3,91,2
37005,0.4,7,132,98,2
37005,0.5,7,9,96,2
37007,0.0,10,3,96,2
37007,0.1,10,9,901,2
37007,0.2,10,12,97,2
37008,0.0,9,132,97,2
37008,0.1,9,132,98,2
37008,0.2,9,3,91,2
37009,0.0,6,2,902,2
37009,0.1,6,3,901,2
37009,0.2,6,3,901,2
37010,0.0,9,2,901,2
37010,0.1,9,12,901,2
37011,0.0,8,3,91,2
37012,0.0,6,9,901,2
37012,0.1,6,2,901,2
37012,0.2,6,3,93,2
37012,0.3,6,9,94,2
37012,0.4,6,12,91,1
37012,0.5,6,9,901,1
37012,0.6,6,3,901,1
37013,0.0,10,12,97,2
37013,0.1,10,2,902,2
37013,0.2,10,9,93,2
37013,0.3,10,3,901,2
37013,0.4,10,8,901,2
37013,0.5,10,3,97,2
37013,0.6,10,3,901,2
37013,0.7,10,3,901,2
37014,0.0,16,131,94,2
37014,0.1,16,12,93,2
37014,0.2,16,2,902,2
37014,0.3,16,9,94,2
37014,0.4,16,12,91,2
37014,0.5,16,8,98,2
37014,0.6,16,3,901,2
37014,0.7,16,12,93,2
37014,0.8,16,2,91,1
37014,0.9,16,3,94,1
37015,0.0,25,9,91,2
37015,0.1,25,3,902,2
37015,0.2,25,12,91,2
37015,0.3,25,132,97,2
37015,0.4,25,9,97,2
37015,0.5,25,9,97,2
37015,0.6,25,12,98,2
37015,0.7,25,2,93,1
37015,0.8,25,2,901,1
37016,0.0,27,3,96,2
37016,0.1,27,9,97,2
37016,0.2,27,8,97,2
37016,0.3,27,9,94,2
37016,0.4,27,9,901,2
37016,0.5,27,132,91,2
37016,0.6,27,132,93,1
37017,0.0,26,2,94,2
37017,0.1,26,12,98,2
37017,0.2,26,9,901,2
37017,0.3,26,8,96,2
37017,0.4,26,9,97,2
37017,0.5,26,12,93,2
37017,0.6,26,132,97,2
37017,0.7,26,2,902,2
37017,0.8,26,12,96,1
37018,0.0,25,9,93,2
37018,0.1,25,2,97,2
37018,0.2,25,2,93,2
37018,0.3,25,3,901,2
37018,0.4,25,9,901,2
37018,0.5,25,2,96,2
37018,0.6,25,9,901,2
37018,0.7,25,132,97,2
37018,0.8,25,3,902,2
37018,0.9,25,8,94,2
37018,1.0,25,8,98,1
37019,0.0,27,132,96,2
37019,0.1,27,8,91,2
37019,0.2,27,12,98,2
37019,0.3,27,132,901,2
37019,0.4,27,2,94,2
37019,0.5,27,2,901,2
37019,0.6,27,3,901,2
37019,0.7,27,3,901,2
37019,0.8,27,3,96,2
37019,0.9,27,2,901,2
37019,1.0,27,2,902,2
37019,1.1,27,2,901,2
37019,1.2,27,12,91,2
37019,1.3,27,9,94,2
37019,1.4,27,12,93,2
37019,1.5,27,8,97,2
37019,1.6,27,2,97,2
37019,1.7,27,3,97,2
37019,1.8,27,3,98,2
37019,1.9,27,3,902,2
37019,2.0,27,9,94,1
37019,2.1,27,3,902,1
37019,2.2,27,2,901,1
37020,0.0,43,132,96,2
37020,0.1,43,3,93,2
37020,0.2,43,8,93,2
37020,0.3,43,2,91,2
37020,0.4,43,12,97,2
37020,0.5,43,132,901,2
37020,0.6,43,9,93,1
37020,0.7,43,3,91,1
37020,0.8,43,9,96,1
37021,0.0,43,3,93,2
37021,0.1,43,132,94,2
37021,0.2,43,2,901,2
37021,0.3,43,9,98,2
37021,0.4,43,132,94,2
37021,0.5,43,9,97,2
37021,0.6,43,3,902,2
37021,0.7,43,3,94,2
37021,0.8,43,12,96,2
37021,0.9,43,8,97,2
37021,1.0,43,3,902,2
37021,1.1,43,132,901,2
37021,1.2,43,131,901,2
37021,1.3,43,132,97,2
37021,1.4,43,132,98,2
37021,1.5,43,9,901,2
37021,1.6,43,3,93,1
37021,1.7,43,9,901,1
37021,1.8,43,2,902,1
37021,1.9,43,8,98,1
37021,2.0,43,8,97,1
37022,0.0,53,132,97,2
37022,0.1,53,3,93,2
37022,0.2,53,2,98,2
37022,0.3,53,132,98,2
37022,0.4,53,3,902,2
37022,0.5,53,12,901,2
37022,0.6,53,3,901,1
37023,0.0,37,3,901,2
37023,0.1,37,8,97,2
37023,0.2,37,12,91,2
37023,0.3,37,8,901,2
37023,0.4,37,3,902,2
37023,0.5,37,3,93,2
37023,0.6,37,132,96,2
37023,0.7,37,9,901,2
37023,0.8,37,8,94,2
37023,0.9,37,9,94,2
37023,1.0,37,8,97,2
